Page	Chunk	Length	IndentationRatio	Comments	Non-Dic	Non-DicRatio	Keywords	KeywordRatio	Separators	SeparatorRatio	Operators	OperatorRatio	NumberWords	StopWords	StopWordRatio	StopWordRatioLength	Score	StopWordSTD	ScoreSTD	Classification	GoldOutcome
PRE0010	101	18	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	102	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	103	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	104	16	4.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014583333	-0.340566711	-0.249845965	 text	0
PRE0010	105	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	106	17	0	0	0	0	0	0	0	0	0	0	3	1	0.333333333	0.058823529	0	2.361937656	-0.577878399	 text	0
PRE0010	107	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	108	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	109	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	110	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	111	20	0	0	0	0	0	0	0	0	0	0	3	1	0.333333333	0.05	0	1.956562001	-0.577878399	 text	0
PRE0010	112	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	113	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	114	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	115	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	116	25	0	0	0	0	0	0	0	0	0	0	4	1	0.25	0.04	0	1.497136258	-0.577878399	 text	0
PRE0010	117	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	118	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	119	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	120	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	121	23	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	122	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	123	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	124	16	4.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014583333	-0.340566711	-0.249845965	 text	0
PRE0010	125	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	126	14	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	127	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	128	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	129	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	130	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	131	23	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	132	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	133	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	134	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	135	19	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023684211	-0.340566711	-0.045133996	 text	0
PRE0010	136	20	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	-0.340566711	-0.24047361	 text	0
PRE0010	137	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	138	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	139	21	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	140	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	141	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	-0.340566711	-0.352941873	 text	0
PRE0010	142	16	4.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014583333	-0.340566711	-0.249845965	 text	0
PRE0010	143	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	144	19	0	0	0	0	0	0	0	0	0	0	3	1	0.333333333	0.052631579	0	2.077463512	-0.577878399	 text	0
PRE0010	145	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	146	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	147	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	148	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	149	17	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	150	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	151	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	152	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	153	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	154	20	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	155	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	156	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	157	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	158	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	159	22	0	0	0	0	1	0.333333333	0	0	0	0	3	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	160	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	161	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	162	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	163	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	164	24	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	165	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	166	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	167	16	4.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014583333	-0.340566711	-0.249845965	 text	0
PRE0010	168	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	169	28	0	0	0	0	3	0.75	0	0	0	0	4	1	0.25	0.035714286	0	1.300239512	-0.577878399	 text	0
PRE0010	170	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	171	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	172	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	173	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	174	21	0	0	1	0.333333333	0	0	0	0	0	0	3	0	0	0	0.008333333	-0.340566711	-0.390431294	 text	0
PRE0010	175	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	176	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	177	16	4.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014583333	-0.340566711	-0.249845965	 text	0
PRE0010	178	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	179	20	0	0	1	0.333333333	0	0	0	0	0	0	3	0	0	0	0.00875	-0.340566711	-0.381058939	 text	0
PRE0010	180	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	181	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	182	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	183	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	184	17	0	0	0	0	1	0.333333333	0	0	0	0	3	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	185	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	186	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028571429	-0.340566711	0.064797389	 text	0
PRE0010	187	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	188	12	0	0	2	1	0	0	2	0.166666667	2	0.166666667	2	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	189	12	0	0	2	1	0	0	2	0.166666667	2	0.166666667	2	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	190	22	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	191	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	192	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	193	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	194	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	195	17	0	0	1	0.5	0	0	0	0	0	0	2	0	0	0	0.010294118	-0.340566711	-0.346326093	 text	0
PRE0010	196	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	197	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	198	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	199	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	200	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	201	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	202	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	203	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	204	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	205	17	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	206	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	207	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	208	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	209	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	210	21	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	211	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	212	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	213	16	4.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014583333	-0.340566711	-0.249845965	 text	0
PRE0010	214	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	215	26	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	216	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	217	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	218	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	219	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	220	14	0	0	1	0.333333333	0	0	0	0	0	0	3	0	0	0	0.0125	-0.340566711	-0.296707742	 text	0
PRE0010	221	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	222	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	223	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	224	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	225	14	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	226	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	227	16	3.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01015625	-0.340566711	-0.34942724	 text	0
PRE0010	228	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	229	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	230	22	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	231	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	232	15	4.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014444444	-0.340566711	-0.252970084	 text	0
PRE0010	233	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	234	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	235	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	236	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	237	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	238	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	239	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	240	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	241	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	242	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	243	16	4.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014583333	-0.340566711	-0.249845965	 text	0
PRE0010	244	24	0	0	4	1	0	0	4	0.166666667	4	0.166666667	4	0	0	0	0.116666667	-0.340566711	2.046381068	 text	0
PRE0010	245	11	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	246	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	247	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	248	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	249	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	250	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	251	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	252	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	253	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	254	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	255	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	-0.340566711	0.54680423	 text	0
PRE0010	256	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	257	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022727273	-0.340566711	-0.066659022	 text	0
PRE0010	258	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022727273	-0.340566711	-0.066659022	 text	0
PRE0010	259	15	1.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005555556	-0.340566711	-0.452913662	 text	0
PRE0010	260	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	261	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	262	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014285714	-0.340566711	-0.256540505	 text	0
PRE0010	263	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	-0.340566711	-0.058794109	 text	0
PRE0010	264	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023333333	-0.340566711	-0.053026505	 text	0
PRE0010	265	17	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023529412	-0.340566711	-0.048615985	 text	0
PRE0010	266	19	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023684211	-0.340566711	-0.045133996	 text	0
PRE0010	267	50	20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204	-0.340566711	-0.119007886	 text	0
PRE0010	268	25	0	0	0	0	0	0	0	0	0	0	4	1	0.25	0.04	0	1.497136258	-0.577878399	 text	0
PRE0010	269	9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077777778	-0.340566711	1.171627912	 text	0
PRE0010	270	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	271	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	272	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	273	20	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	274	29	0	0	0	0	0	0	0	0	0	0	5	3	0.6	0.103448276	0	4.412113382	-0.577878399	 text	0
PRE0010	275	18	0	0	1	0.5	0	0	0	0	0	0	2	0	0	0	0.009722222	-0.340566711	-0.35919011	 text	0
PRE0010	276	360	1	0	0	0	6	0.103448276	1	0.002777778	1	0.002777778	58	21	0.362068966	0.058333333	0.001597222	2.339416786	-0.541951037	 text	0
PRE0010	277	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	278	315	0	0	1	0.020408163	1	0.020408163	0	0	0	0	49	21	0.428571429	0.066666667	0.000556	2.722271571	-0.565381925	 text	0
PRE0010	279	87	0	0	3	0.1875	0	0	0	0	0	0	16	8	0.5	0.091954023	0.006034483	3.884037816	-0.44214084	 text	0
PRE0010	280	12	0	0	0	0	0	0	0	0	1	0.083333333	1	0	0	0	0.025	-0.340566711	-0.015537084	 text	0
PRE0010	281	16	0	0	3	0.75	0	0	0	0	0	0	4	1	0.25	0.0625	0.0328125	2.530844178	0.160194576	 text	0
PRE0010	282	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	283	18	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	284	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	285	312	0	0	0	0	0	0	0	0	0	0	52	23	0.442307692	0.073717949	0	3.04622562	-0.577878399	 text	0
PRE0010	286	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	287	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	288	162	0	0	1	0.037037037	0	0	0	0	0	0	27	13	0.481481481	0.080246914	0.001080247	3.346183073	-0.5535797	 text	0
PRE0010	289	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	290	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	-0.340566711	0.54680423	 text	0
PRE0010	291	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	292	116	0	0	1	0.0625	0	0	0	0	0	0	16	7	0.4375	0.060344828	0.001508621	2.43183001	-0.543944009	 text	0
PRE0010	293	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	294	80	0	0	0	0	1	0.076923077	2	0.025	0	0	13	4	0.307692308	0.05	0.005625	1.956562001	-0.451351603	 text	0
PRE0010	295	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	297	54	0	0	0	0	0	0	0	0	1	0.018518519	10	5	0.5	0.092592593	0.005555556	3.913375347	-0.452913662	 text	0
PRE0010	298	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	299	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	300	50	0	0	0	0	0	0	2	0.04	0	0	7	2	0.285714286	0.04	0.009	1.497136258	-0.375435526	 text	0
PRE0010	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	302	69	0	0	1	0.1	0	0	2	0.028985507	1	0.014492754	10	3	0.3	0.043478261	0.013405797	1.656936517	-0.276333056	 text	0
PRE0010	303	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	305	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	306	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	307	16	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	308	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	309	409	0	0	0	0	7	0.092105263	0	0	0	0	76	43	0.565789474	0.105134474	0	4.48958168	-0.577878399	 text	0
PRE0010	310	38	0	0	1	0.333333333	0	0	1	0.026315789	1	0.026315789	3	0	0	0	0.018421053	-0.340566711	-0.163521641	 text	0
PRE0010	311	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	312	306	0	0	0	0	2	0.034482759	2	0.006535948	1	0.003267974	58	24	0.413793103	0.078431373	0.00245098	3.262772444	-0.522746897	 text	0
PRE0010	313	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	314	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
PRE0010	316	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340566711	-0.577878399	 text	0
